0 1 2 3 5.7627
2 4 10 14 5.92663
2 4 10 15 5.92663
2 4 10 16 6.04639
2 4 10 17 6.01529
2 4 10 18 5.92663
2 4 10 19 5.90602
2 4 10 20 5.92663
2 4 10 21 6.01529
2 4 10 22 5.92663
2 4 10 23 5.80344
2 4 10 24 6.01006
2 4 10 25 5.99941
2 4 10 26 5.9739
2 4 10 27 5.94739
2 4 10 28 5.95654
2 4 10 29 5.83008
2 4 10 30 5.77018
2 4 10 31 5.73926
2 4 10 32 5.36328
2 4 10 33 5.03588
2 4 11 12 6.02922
2 4 11 13 5.87904
2 4 11 14 5.93451
2 4 11 15 5.93451
2 4 11 16 6.05202
2 4 11 17 6.0205
2 4 11 18 5.93451
2 4 11 19 5.911
2 4 11 20 5.93451
2 4 11 21 6.0205
2 4 11 22 5.93451
2 4 11 23 5.81368
2 4 11 24 6.02493
2 4 11 25 6.01453
2 4 11 26 5.98109
2 4 11 27 5.96334
2 4 11 28 5.96382
2 4 11 29 5.83289
2 4 11 30 5.77885
2 4 11 31 5.7464
2 4 11 32 5.38714
2 4 11 33 5.07521
2 4 12 13 5.87226
2 4 12 14 5.9167
2 4 12 15 5.9167
2 4 12 16 6.03805
2 4 12 17 6.00847
2 4 12 18 5.9167
2 4 12 19 5.89965
2 4 12 20 5.9167
2 4 12 21 6.00847
2 4 12 22 5.9167
2 4 12 23 5.7906
2 4 12 24 6.00171
2 4 12 25 5.99088
2 4 12 26 5.96478
2 4 12 27 5.93793
2 4 12 28 5.94752
2 4 12 29 5.81793
2 4 12 30 5.7608
2 4 12 31 5.72915
2 4 12 32 5.3336
2 4 12 33 4.99169
2 4 13 14 5.7432
2 4 13 15 5.7432
2 4 13 16 5.88559
2 4 13 17 5.86546
2 4 13 18 5.7432
2 4 13 19 5.7622
2 4 13 20 5.7432
2 4 13 21 5.86546
2 4 13 22 5.7432
2 4 13 23 5.59098
2 4 13 24 5.85281
2 4 13 25 5.83994
2 4 13 26 5.80431
2 4 13 27 5.78275
2 4 13 28 5.79704
2 4 13 29 5.62513
2 4 13 30 5.61179
2 4 13 31 5.55894
2 4 13 32 5.04469
2 4 13 33 4.81494
2 4 14 15 5.84227
2 4 14 16 5.94695
2 4 14 17 5.90588
2 4 14 18 5.84227
2 4 14 19 5.79398
2 4 14 20 5.84227
2 4 14 21 5.90588
2 4 14 22 5.84227
2 4 14 23 5.72578
2 4 14 24 5.92001
2 4 14 25 5.90988
2 4 14 26 5.88187
2 4 14 27 5.86417
2 4 14 28 5.87138
2 4 14 29 5.75063
2 4 14 30 5.68914
2 4 14 31 5.64016
2 4 14 32 5.39838
2 4 14 33 5.13108
2 4 15 16 5.94695
2 4 15 17 5.90588
2 4 15 18 5.84227
2 4 15 19 5.79398
2 4 15 20 5.84227
2 4 15 21 5.90588
2 4 15 22 5.84227
2 4 15 23 5.72578
2 4 15 24 5.92001
2 4 15 25 5.90988
2 4 15 26 5.88187
2 4 15 27 5.86417
2 4 15 28 5.87138
2 4 15 29 5.75063
2 4 15 30 5.68914
2 4 15 31 5.64016
2 4 15 32 5.39838
2 4 15 33 5.13108
2 4 16 17 6.02907
2 4 16 18 5.94695
2 4 16 19 5.91868
2 4 16 20 5.94695
2 4 16 21 6.02907
2 4 16 22 5.94695
2 4 16 23 5.82909
2 4 16 24 6.02684
2 4 16 25 6.0165
2 4 16 26 5.98417
2 4 16 27 5.96649
2 4 16 28 5.97457
2 4 16 29 5.85456
2 4 16 30 5.79746
2 4 16 31 5.75667
2 4 16 32 5.41651
2 4 16 33 5.10729
2 4 17 18 5.90588
2 4 17 19 5.89459
2 4 17 20 5.90588
2 4 17 21 6.00166
2 4 17 22 5.90588
2 4 17 23 5.77715
2 4 17 24 6.00069
2 4 17 25 5.98982
2 4 17 26 5.95465
2 4 17 27 5.93601
2 4 17 28 5.9379
2 4 17 29 5.79824
2 4 17 30 5.75536
2 4 17 31 5.71799
2 4 17 32 5.30893
2 4 17 33 4.95882
2 4 18 19 5.79398
2 4 18 20 5.84227
2 4 18 21 5.90588
2 4 18 22 5.84227
2 4 18 23 5.72578
2 4 18 24 5.92001
2 4 18 25 5.90988
2 4 18 26 5.88187
2 4 18 27 5.86417
2 4 18 28 5.87138
2 4 18 29 5.75063
2 4 18 30 5.68914
2 4 18 31 5.64016
2 4 18 32 5.39838
2 4 18 33 5.13108
2 4 19 20 5.79398
2 4 19 21 5.89459
2 4 19 22 5.79398
2 4 19 23 5.65357
2 4 19 24 5.88775
2 4 19 25 5.87563
2 4 19 26 5.84205
2 4 19 27 5.8218
2 4 19 28 5.83406
2 4 19 29 5.68435
2 4 19 30 5.64916
2 4 19 31 5.59818
2 4 19 32 5.17445
2 4 19 33 4.95882
2 4 20 21 5.90588
2 4 20 22 5.84227
2 4 20 23 5.72578
2 4 20 24 5.92001
2 4 20 25 5.90988
2 4 20 26 5.88187
2 4 20 27 5.86417
2 4 20 28 5.87138
2 4 20 29 5.75063
2 4 20 30 5.68914
2 4 20 31 5.64016
2 4 20 32 5.39838
2 4 20 33 5.13108
2 4 21 22 5.90588
2 4 21 23 5.77715
2 4 21 24 6.00069
2 4 21 25 5.98982
2 4 21 26 5.95465
2 4 21 27 5.93601
2 4 21 28 5.9379
2 4 21 29 5.79824
2 4 21 30 5.75536
2 4 21 31 5.71799
2 4 21 32 5.30893
2 4 21 33 4.95882
2 4 22 23 5.72578
2 4 22 24 5.92001
2 4 22 25 5.90988
2 4 22 26 5.88187
2 4 22 27 5.86417
2 4 22 28 5.87138
2 4 22 29 5.75063
2 4 22 30 5.68914
2 4 22 31 5.64016
2 4 22 32 5.39838
2 4 22 33 5.13108
2 4 23 24 5.81213
2 4 23 25 5.81972
2 4 23 26 5.77478
2 4 23 27 5.78374
2 4 23 28 5.75713
2 4 23 29 5.70901
2 4 23 30 5.55742
2 4 23 31 5.53947
2 4 23 32 5.36973
2 4 23 33 5.12605
2 4 24 25 6.00137
2 4 24 26 5.957
2 4 24 27 5.95469
2 4 24 28 5.95041
2 4 24 29 5.82892
2 4 24 30 5.76582
2 4 24 31 5.75599
2 4 24 32 5.40629
2 4 24 33 5.11871
2 4 25 26 5.94682
2 4 25 27 5.93606
2 4 25 28 5.94027
2 4 25 29 5.82263
2 4 25 30 5.75417
2 4 25 31 5.75119
2 4 25 32 5.40471
2 4 25 33 5.11704
2 4 26 27 5.90094
2 4 26 28 5.90736
2 4 26 29 5.81818
2 4 26 30 5.72604
2 4 26 31 5.68271
2 4 26 32 5.39297
2 4 26 33 5.12669
2 4 27 28 5.89053
2 4 27 29 5.78295
2 4 27 30 5.70524
2 4 27 31 5.6775
2 4 27 32 5.3819
2 4 27 33 5.12547
2 4 28 29 5.78095
2 4 28 30 5.71425
2 4 28 31 5.72019
2 4 28 32 5.37707
2 4 28 33 5.12244
2 4 29 30 5.58601
2 4 29 31 5.53907
2 4 29 32 5.38004
2 4 29 33 5.12156
2 4 30 31 5.45661
2 4 30 32 5.29415
2 4 30 33 5.04508
2 4 31 32 5.24972
2 4 31 33 5.02634
2 4 32 33 5.08436
2 5 6 7 5.99597
2 5 6 8 5.74038
2 5 6 9 6.00672
2 5 6 10 6.03076
2 5 6 11 6.0349
2 5 6 12 6.02209
2 5 6 13 5.8733
2 5 6 14 5.92393
2 5 6 15 5.92393
2 5 6 16 6.04639
2 5 6 17 6.01354
2 5 6 18 5.92393
2 5 6 19 5.90428
2 5 6 20 5.92393
2 5 6 21 6.01354
2 5 6 22 5.92393
2 5 6 23 5.79993
2 5 6 24 6.00782
2 5 6 25 5.99712
2 5 6 26 5.96314
2 5 6 27 5.94479
2 5 6 28 5.95408
2 5 6 29 5.82677
2 5 6 30 5.77383
2 5 6 31 5.73667
2 5 6 32 5.35453
2 5 6 33 5.02011
2 5 7 8 5.70039
2 5 7 9 5.96846
2 5 7 10 5.99633
2 5 7 11 6.00066
2 5 7 12 5.99146
2 5 7 13 5.85555
2 5 7 14 5.87931
2 5 7 15 5.87931
2 5 7 16 6.01005
2 5 7 17 5.98395
2 5 7 18 5.87931
2 5 7 19 5.87839
2 5 7 20 5.87931
2 5 7 21 5.98395
2 5 7 22 5.87931
2 5 7 23 5.74235
2 5 7 24 5.97037
2 5 7 25 5.95888
2 5 7 26 5.92217
2 5 7 27 5.90236
2 5 7 28 5.91372
2 5 7 29 5.77228
2 5 7 30 5.73018
2 5 7 31 5.69235
2 5 7 32 5.21129
2 5 7 33 4.80065
2 5 8 9 5.72792
2 5 8 10 5.74961
2 5 8 11 5.75573
2 5 8 12 5.73118
2 5 8 13 5.57817
2 5 8 14 5.64789
2 5 8 15 5.64789
2 5 8 16 5.75926
2 5 8 17 5.73022
2 5 8 18 5.64789
2 5 8 19 5.61381
2 5 8 20 5.64789
2 5 8 21 5.73022
2 5 8 22 5.64789
2 5 8 23 5.5173
2 5 8 24 5.72327
2 5 8 25 5.71102
2 5 8 26 5.68052
2 5 8 27 5.65852
2 5 8 28 5.67581
2 5 8 29 5.54702
2 5 8 30 5.57406
2 5 8 31 5.43868
2 5 8 32 5.23729
2 5 8 33 5.00002
2 5 9 10 6.00727
2 5 9 11 6.01339
2 5 9 12 5.99837
2 5 9 13 5.8435
2 5 9 14 5.91126
2 5 9 15 5.91126
2 5 9 16 6.02654
2 5 9 17 5.98889
2 5 9 18 5.91126
2 5 9 19 5.87315
2 5 9 20 5.91126
2 5 9 21 5.98889
2 5 9 22 5.91126
2 5 9 23 5.78862
2 5 9 24 5.99737
2 5 9 25 5.987
2 5 9 26 5.95677
2 5 9 27 5.9393
2 5 9 28 5.94752
2 5 9 29 5.81426
2 5 9 30 5.75337
2 5 9 31 5.71703
2 5 9 32 5.38864
2 5 9 33 5.11131
2 5 10 11 6.03536
2 5 10 12 6.02251
2 5 10 13 5.87365
2 5 10 14 5.92458
2 5 10 15 5.92458
2 5 10 16 6.04639
2 5 10 17 6.01396
2 5 10 18 5.92458
2 5 10 19 5.9047
2 5 10 20 5.92458
2 5 10 21 6.01396
2 5 10 22 5.92458
2 5 10 23 5.80077
2 5 10 24 6.00839
2 5 10 25 5.9977
2 5 10 26 5.96378
2 5 10 27 5.94545
2 5 10 28 5.95471
2 5 10 29 5.82756
2 5 10 30 5.76792
2 5 10 31 5.73731
2 5 10 32 5.35656
2 5 10 33 5.02376
2 5 11 12 6.02741
2 5 11 13 5.87751
2 5 11 14 5.9318
2 5 11 15 5.9318
2 5 11 16 6.05202
2 5 11 17 6.01874
2 5 11 18 5.9318
2 5 11 19 5.90924
2 5 11 20 5.9318
2 5 11 21 6.01874
2 5 11 22 5.9318
2 5 11 23 5.81015
2 5 11 24 6.02273
2 5 11 25 6.01229
2 5 11 26 5.97863
2 5 11 27 5.96079
2 5 11 28 5.9614
2 5 11 29 5.82948
2 5 11 30 5.77584
2 5 11 31 5.74378
2 5 11 32 5.37827
2 5 11 33 5.0594
2 5 12 13 5.87085
2 5 12 14 5.91415
2 5 12 15 5.91415
2 5 12 16 6.03805
2 5 12 17 6.00683
2 5 12 18 5.91415
2 5 12 19 5.89803
2 5 12 20 5.91415
2 5 12 21 6.00683
2 5 12 22 5.91415
2 5 12 23 5.78726
2 5 12 24 5.99965
2 5 12 25 5.98876
2 5 12 26 5.9542
2 5 12 27 5.93552
2 5 12 28 5.94525
2 5 12 29 5.81479
2 5 12 30 5.758
2 5 12 31 5.72675
2 5 12 32 5.32469
2 5 12 33 4.9665
2 5 13 14 5.74078
2 5 13 15 5.74078
2 5 13 16 5.88559
2 5 13 17 5.8641
2 5 13 18 5.74078
2 5 13 19 5.76085
2 5 13 20 5.74078
2 5 13 21 5.8641
2 5 13 22 5.74078
2 5 13 23 5.58765
2 5 13 24 5.85103
2 5 13 25 5.83811
2 5 13 26 5.80226
2 5 13 27 5.7806
2 5 13 28 5.79506
2 5 13 29 5.62205
2 5 13 30 5.60943
2 5 13 31 5.55702
2 5 13 32 5.03248
2 5 13 33 4.80065
2 5 14 15 5.83856
2 5 14 16 5.94695
2 5 14 17 5.90338
2 5 14 18 5.83856
2 5 14 19 5.79126
2 5 14 20 5.83856
2 5 14 21 5.90338
2 5 14 22 5.83856
2 5 14 23 5.72092
2 5 14 24 5.91694
2 5 14 25 5.90673
2 5 14 26 5.87847
2 5 14 27 5.86063
2 5 14 28 5.86801
2 5 14 29 5.74604
2 5 14 30 5.68485
2 5 14 31 5.63628
2 5 14 32 5.38864
2 5 14 33 5.1154
2 5 15 16 5.94695
2 5 15 17 5.90338
2 5 15 18 5.83856
2 5 15 19 5.79126
2 5 15 20 5.83856
2 5 15 21 5.90338
2 5 15 22 5.83856
2 5 15 23 5.72092
2 5 15 24 5.91694
2 5 15 25 5.90673
2 5 15 26 5.87847
2 5 15 27 5.86063
2 5 15 28 5.86801
2 5 15 29 5.74604
2 5 15 30 5.68485
2 5 15 31 5.63628
2 5 15 32 5.38864
2 5 15 33 5.1154
2 5 16 17 6.02907
2 5 16 18 5.94695
2 5 16 19 5.91868
2 5 16 20 5.94695
2 5 16 21 6.02907
2 5 16 22 5.94695
2 5 16 23 5.82909
2 5 16 24 6.02684
2 5 16 25 6.0165
2 5 16 26 5.98417
2 5 16 27 5.96649
2 5 16 28 5.97457
2 5 16 29 5.85456
2 5 16 30 5.79746
2 5 16 31 5.75667
2 5 16 32 5.41651
2 5 16 33 5.10729
2 5 17 18 5.90338
2 5 17 19 5.89301
2 5 17 20 5.90338
2 5 17 21 6.00004
2 5 17 22 5.90338
2 5 17 23 5.77385
2 5 17 24 5.99868
2 5 17 25 5.98776
2 5 17 26 5.95239
2 5 17 27 5.93366
2 5 17 28 5.93568
2 5 17 29 5.79506
2 5 17 30 5.75261
2 5 17 31 5.71566
2 5 17 32 5.29987
2 5 17 33 4.94102
2 5 18 19 5.79126
2 5 18 20 5.83856
2 5 18 21 5.90338
2 5 18 22 5.83856
2 5 18 23 5.72092
2 5 18 24 5.91694
2 5 18 25 5.90673
2 5 18 26 5.87847
2 5 18 27 5.86063
2 5 18 28 5.86801
2 5 18 29 5.74604
2 5 18 30 5.68485
2 5 18 31 5.63628
2 5 18 32 5.38864
2 5 18 33 5.1154
2 5 19 20 5.79126
2 5 19 21 5.89301
2 5 19 22 5.79126
2 5 19 23 5.64993
2 5 19 24 5.8857
2 5 19 25 5.87353
2 5 19 26 5.83973
2 5 19 27 5.81937
2 5 19 28 5.8318
2 5 19 29 5.68096
2 5 19 30 5.64639
2 5 19 31 5.59583
2 5 19 32 5.16329
2 5 19 33 4.94102
2 5 20 21 5.90338
2 5 20 22 5.83856
2 5 20 23 5.72092
2 5 20 24 5.91694
2 5 20 25 5.90673
2 5 20 26 5.87847
2 5 20 27 5.86063
2 5 20 28 5.86801
2 5 20 29 5.74604
2 5 20 30 5.68485
2 5 20 31 5.63628
2 5 20 32 5.38864
2 5 20 33 5.1154
2 5 21 22 5.90338
2 5 21 23 5.77385
2 5 21 24 5.99868
2 5 21 25 5.98776
2 5 21 26 5.95239
2 5 21 27 5.93366
2 5 21 28 5.93568
2 5 21 29 5.79506
2 5 21 30 5.75261
2 5 21 31 5.71566
2 5 21 32 5.29987
2 5 21 33 4.94102
2 5 22 23 5.72092
2 5 22 24 5.91694
2 5 22 25 5.90673
2 5 22 26 5.87847
2 5 22 27 5.86063
2 5 22 28 5.86801
2 5 22 29 5.74604
2 5 22 30 5.68485
2 5 22 31 5.63628
2 5 22 32 5.38864
2 5 22 33 5.1154
2 5 23 24 5.80822
2 5 23 25 5.81588
2 5 23 26 5.77045
2 5 23 27 5.7795
2 5 23 28 5.75276
2 5 23 29 5.70394
2 5 23 30 5.55147
2 5 23 31 5.53435
2 5 23 32 5.35922
2 5 23 33 5.10286
2 5 24 25 5.99887
2 5 24 26 5.9542
2 5 24 27 5.95187
2 5 24 28 5.94767
2 5 24 29 5.82516
2 5 24 30 5.7624
2 5 24 31 5.75308
2 5 24 32 5.39679
2 5 24 33 5.10282
2 5 25 26 5.94395
2 5 25 27 5.93312
2 5 25 28 5.93746
2 5 25 29 5.81881
2 5 25 30 5.75065
2 5 25 31 5.74824
2 5 25 32 5.39517
2 5 25 33 5.10109
2 5 26 27 5.89771
2 5 26 28 5.90428
2 5 26 29 5.81426
2 5 26 30 5.72219
2 5 26 31 5.67922
2 5 26 32 5.38304
2 5 26 33 5.11098
2 5 27 28 5.88734
2 5 27 29 5.7787
2 5 27 30 5.70118
2 5 27 31 5.67395
2 5 27 32 5.37172
2 5 27 33 5.10972
2 5 28 29 5.77681
2 5 28 30 5.71046
2 5 28 31 5.71703
2 5 28 32 5.36698
2 5 28 33 5.10666
2 5 29 30 5.58048
2 5 29 31 5.53399
2 5 29 32 5.36977
2 5 29 33 5.10566
2 5 30 31 5.45206
2 5 30 32 5.28286
2 5 30 33 5.02731
2 5 31 32 5.23868
2 5 31 33 5.00949
2 5 32 33 5.06752
2 6 7 8 5.70039
2 6 7 9 5.96846
2 6 7 10 5.98494
2 6 7 11 6.00066
2 6 7 12 5.99146
2 6 7 13 5.85555
2 6 7 14 5.87931
2 6 7 15 5.87931
2 6 7 16 6.01005
2 6 7 17 5.98395
2 6 7 18 5.87931
2 6 7 19 5.87839
2 6 7 20 5.87931
2 6 7 21 5.98395
2 6 7 22 5.87931
2 6 7 23 5.74235
2 6 7 24 5.97037
2 6 7 25 5.95888
2 6 7 26 5.92217
2 6 7 27 5.90236
2 6 7 28 5.91372
2 6 7 29 5.77228
2 6 7 30 5.73018
2 6 7 31 5.69235
2 6 7 32 5.21129
2 6 7 33 4.80065
2 6 8 9 5.72792
2 6 8 10 5.73586
2 6 8 11 5.75573
2 6 8 12 5.73118
2 6 8 13 5.57817
2 6 8 14 5.64789
2 6 8 15 5.64789
2 6 8 16 5.75926
2 6 8 17 5.73022
2 6 8 18 5.64789
2 6 8 19 5.61381
2 6 8 20 5.64789
2 6 8 21 5.73022
2 6 8 22 5.64789
2 6 8 23 5.5173
2 6 8 24 5.72327
2 6 8 25 5.71102
2 6 8 26 5.68052
2 6 8 27 5.65852
2 6 8 28 5.67581
2 6 8 29 5.54702
2 6 8 30 5.57406
2 6 8 31 5.43868
2 6 8 32 5.23729
2 6 8 33 5.00002
2 6 9 10 6.00227
2 6 9 11 6.01339
2 6 9 12 5.99837
2 6 9 13 5.8435
2 6 9 14 5.91126
2 6 9 15 5.91126
2 6 9 16 6.02654
2 6 9 17 5.98889
2 6 9 18 5.91126
2 6 9 19 5.87315
2 6 9 20 5.91126
2 6 9 21 5.98889
2 6 9 22 5.91126
2 6 9 23 5.78862
2 6 9 24 5.99737
2 6 9 25 5.987
2 6 9 26 5.95677
2 6 9 27 5.9393
2 6 9 28 5.94752
2 6 9 29 5.81426
2 6 9 30 5.75337
2 6 9 31 5.71703
2 6 9 32 5.38864
2 6 9 33 5.11131
2 6 10 11 6.03106
2 6 10 12 6.01052
2 6 10 13 5.87056
2 6 10 14 5.9187
2 6 10 15 5.9187
2 6 10 16 6.03364
2 6 10 17 6.01007
2 6 10 18 5.9187
2 6 10 19 5.90105
2 6 10 20 5.9187
2 6 10 21 6.01007
2 6 10 22 5.9187
2 6 10 23 5.79313
2 6 10 24 6.00329
2 6 10 25 5.99249
2 6 10 26 5.95811
2 6 10 27 5.93959
2 6 10 28 5.94917
2 6 10 29 5.82031
2 6 10 30 5.76843
2 6 10 31 5.73212
2 6 10 32 5.33037
2 6 10 33 4.98497
2 6 11 12 6.02741
2 6 11 13 5.87751
2 6 11 14 5.9318
2 6 11 15 5.9318
2 6 11 16 6.05202
2 6 11 17 6.01874
2 6 11 18 5.9318
2 6 11 19 5.90924
2 6 11 20 5.9318
2 6 11 21 6.01874
2 6 11 22 5.9318
2 6 11 23 5.81015
2 6 11 24 6.02273
2 6 11 25 6.01229
2 6 11 26 5.97863
2 6 11 27 5.96079
2 6 11 28 5.9614
2 6 11 29 5.82948
2 6 11 30 5.77584
2 6 11 31 5.74378
2 6 11 32 5.37827
2 6 11 33 5.0594
2 6 12 13 5.87085
2 6 12 14 5.91415
2 6 12 15 5.91415
2 6 12 16 6.03805
2 6 12 17 6.00683
2 6 12 18 5.91415
2 6 12 19 5.89803
2 6 12 20 5.91415
2 6 12 21 6.00683
2 6 12 22 5.91415
2 6 12 23 5.78726
2 6 12 24 5.99965
2 6 12 25 5.98876
2 6 12 26 5.9542
2 6 12 27 5.93552
2 6 12 28 5.94525
2 6 12 29 5.81479
2 6 12 30 5.758
2 6 12 31 5.72675
2 6 12 32 5.32469
2 6 12 33 4.9665
2 6 13 14 5.74078
2 6 13 15 5.74078
2 6 13 16 5.88559
2 6 13 17 5.8641
2 6 13 18 5.74078
2 6 13 19 5.76085
2 6 13 20 5.74078
2 6 13 21 5.8641
2 6 13 22 5.74078
2 6 13 23 5.58765
2 6 13 24 5.85103
2 6 13 25 5.83811
2 6 13 26 5.80226
2 6 13 27 5.7806
2 6 13 28 5.79506
2 6 13 29 5.62205
2 6 13 30 5.60943
2 6 13 31 5.55702
2 6 13 32 5.03248
2 6 13 33 4.80065
2 6 14 15 5.83856
2 6 14 16 5.94695
2 6 14 17 5.90338
2 6 14 18 5.83856
2 6 14 19 5.79126
2 6 14 20 5.83856
2 6 14 21 5.90338
2 6 14 22 5.83856
2 6 14 23 5.72092
2 6 14 24 5.91694
2 6 14 25 5.90673
2 6 14 26 5.87847
2 6 14 27 5.86063
2 6 14 28 5.86801
2 6 14 29 5.74604
2 6 14 30 5.68485
2 6 14 31 5.63628
2 6 14 32 5.38864
2 6 14 33 5.1154
2 6 15 16 5.94695
2 6 15 17 5.90338
2 6 15 18 5.83856
2 6 15 19 5.79126
2 6 15 20 5.83856
2 6 15 21 5.90338
2 6 15 22 5.83856
2 6 15 23 5.72092
2 6 15 24 5.91694
2 6 15 25 5.90673
2 6 15 26 5.87847
2 6 15 27 5.86063
2 6 15 28 5.86801
2 6 15 29 5.74604
2 6 15 30 5.68485
2 6 15 31 5.63628
2 6 15 32 5.38864
2 6 15 33 5.1154
2 6 16 17 6.02907
2 6 16 18 5.94695
2 6 16 19 5.91868
2 6 16 20 5.94695
2 6 16 21 6.02907
2 6 16 22 5.94695
2 6 16 23 5.82909
2 6 16 24 6.02684
2 6 16 25 6.0165
2 6 16 26 5.98417
2 6 16 27 5.96649
2 6 16 28 5.97457
2 6 16 29 5.85456
2 6 16 30 5.79746
2 6 16 31 5.75667
2 6 16 32 5.41651
2 6 16 33 5.10729
2 6 17 18 5.90338
2 6 17 19 5.89301
2 6 17 20 5.90338
2 6 17 21 6.00004
2 6 17 22 5.90338
2 6 17 23 5.77385
2 6 17 24 5.99868
2 6 17 25 5.98776
2 6 17 26 5.95239
2 6 17 27 5.93366
2 6 17 28 5.93568
2 6 17 29 5.79506
2 6 17 30 5.75261
2 6 17 31 5.71566
2 6 17 32 5.29987
2 6 17 33 4.94102
2 6 18 19 5.79126
2 6 18 20 5.83856
2 6 18 21 5.90338
2 6 18 22 5.83856
2 6 18 23 5.72092
2 6 18 24 5.91694
2 6 18 25 5.90673
2 6 18 26 5.87847
2 6 18 27 5.86063
2 6 18 28 5.86801
2 6 18 29 5.74604
2 6 18 30 5.68485
2 6 18 31 5.63628
2 6 18 32 5.38864
2 6 18 33 5.1154
2 6 19 20 5.79126
2 6 19 21 5.89301
2 6 19 22 5.79126
2 6 19 23 5.64993
2 6 19 24 5.8857
2 6 19 25 5.87353
2 6 19 26 5.83973
2 6 19 27 5.81937
2 6 19 28 5.8318
2 6 19 29 5.68096
2 6 19 30 5.64639
2 6 19 31 5.59583
2 6 19 32 5.16329
2 6 19 33 4.94102
2 6 20 21 5.90338
2 6 20 22 5.83856
2 6 20 23 5.72092
2 6 20 24 5.91694
2 6 20 25 5.90673
2 6 20 26 5.87847
2 6 20 27 5.86063
2 6 20 28 5.86801
2 6 20 29 5.74604
2 6 20 30 5.68485
2 6 20 31 5.63628
2 6 20 32 5.38864
2 6 20 33 5.1154
2 6 21 22 5.90338
2 6 21 23 5.77385
2 6 21 24 5.99868
2 6 21 25 5.98776
2 6 21 26 5.95239
2 6 21 27 5.93366
2 6 21 28 5.93568
2 6 21 29 5.79506
2 6 21 30 5.75261
2 6 21 31 5.71566
2 6 21 32 5.29987
2 6 21 33 4.94102
2 6 22 23 5.72092
2 6 22 24 5.91694
2 6 22 25 5.90673
2 6 22 26 5.87847
2 6 22 27 5.86063
2 6 22 28 5.86801
2 6 22 29 5.74604
2 6 22 30 5.68485
2 6 22 31 5.63628
2 6 22 32 5.38864
2 6 22 33 5.1154
2 6 23 24 5.80822
2 6 23 25 5.81588
2 6 23 26 5.77045
2 6 23 27 5.7795
2 6 23 28 5.75276
2 6 23 29 5.70394
2 6 23 30 5.55147
2 6 23 31 5.53435
2 6 23 32 5.35922
2 6 23 33 5.10286
2 6 24 25 5.99887
2 6 24 26 5.9542
2 6 24 27 5.95187
2 6 24 28 5.94767
2 6 24 29 5.82516
2 6 24 30 5.7624
2 6 24 31 5.75308
2 6 24 32 5.39679
2 6 24 33 5.10282
2 6 25 26 5.94395
2 6 25 27 5.93312
2 6 25 28 5.93746
2 6 25 29 5.81881
2 6 25 30 5.75065
2 6 25 31 5.74824
2 6 25 32 5.39517
2 6 25 33 5.10109
2 6 26 27 5.89771
2 6 26 28 5.90428
2 6 26 29 5.81426
2 6 26 30 5.72219
2 6 26 31 5.67922
2 6 26 32 5.38304
2 6 26 33 5.11098
2 6 27 28 5.88734
2 6 27 29 5.7787
2 6 27 30 5.70118
2 6 27 31 5.67395
2 6 27 32 5.37172
2 6 27 33 5.10972
2 6 28 29 5.77681
2 6 28 30 5.71046
2 6 28 31 5.71703
2 6 28 32 5.36698
2 6 28 33 5.10666
2 6 29 30 5.58048
2 6 29 31 5.53399
2 6 29 32 5.36977
2 6 29 33 5.10566
2 6 30 31 5.45206
2 6 30 32 5.28286
2 6 30 33 5.02731
2 6 31 32 5.23868
2 6 31 33 5.00949
2 6 32 33 5.06752
2 7 8 9 5.6921
2 7 8 10 5.71073
2 7 8 11 5.72389
2 7 8 12 5.71233
2 7 8 13 5.56575
2 7 8 14 5.60558
2 7 8 15 5.60558
2 7 8 16 5.73143
2 7 8 17 5.7039
2 7 8 18 5.60558
2 7 8 19 5.5919
2 7 8 20 5.60558
2 7 8 21 5.7039
2 7 8 22 5.60558
2 7 8 23 5.45941
2 7 8 24 5.69711
2 7 8 25 5.67481
2 7 8 26 5.65063
2 7 8 27 5.61787
2 7 8 28 5.6312
2 7 8 29 5.49305
2 7 8 30 5.5428
2 7 8 31 5.39406
2 7 8 32 5.13352
2 7 8 33 4.86522
2 7 9 10 5.97035
2 7 9 11 5.98389
2 7 9 12 5.97249
2 7 9 13 5.82994
2 7 9 14 5.87392
2 7 9 15 5.87392
2 7 9 16 5.9929
2 7 9 17 5.96391
2 7 9 18 5.87392
2 7 9 19 5.8515
2 7 9 20 5.87392
2 7 9 21 5.96391
2 7 9 22 5.87392
2 7 9 23 5.74163
2 7 9 24 5.96528
2 7 9 25 5.95425
2 7 9 26 5.92219
2 7 9 27 5.90356
2 7 9 28 5.91319
2 7 9 29 5.76965
2 7 9 30 5.733
2 7 9 31 5.67721
2 7 9 32 5.29474
2 7 9 33 5.00099
2 7 10 11 6.00225
2 7 10 12 5.99296
2 7 10 13 5.85677
2 7 10 14 5.88159
2 7 10 15 5.88159
2 7 10 16 6.01005
2 7 10 17 5.9854
2 7 10 18 5.88159
2 7 10 19 5.87979
2 7 10 20 5.88159
2 7 10 21 5.9854
2 7 10 22 5.88159
2 7 10 23 5.74539
2 7 10 24 5.97221
2 7 10 25 5.96076
2 7 10 26 5.92424
2 7 10 27 5.90452
2 7 10 28 5.91574
2 7 10 29 5.77514
2 7 10 30 5.73266
2 7 10 31 5.69439
2 7 10 32 5.22064
2 7 10 33 4.81494
2 7 11 12 6.00381
2 7 11 13 5.8654
