0 1 2 3 4 1.41421
0 7 9 11 13 2.2563
0 7 9 11 14 2.31349
0 7 9 12 13 2.1965
0 7 9 12 14 2.23607
0 7 9 13 14 2.23607
0 7 10 11 12 2.04939
0 7 10 11 13 2.04939
0 7 10 11 14 2.21037
0 7 10 12 13 2.08167
0 7 10 12 14 2.1391
0 7 10 13 14 2.1391
0 7 11 12 13 2.173
0 7 11 12 14 2.19745
0 7 11 13 14 2.19745
0 7 12 13 14 2.23607
0 8 9 10 11 2.66231
0 8 9 10 12 2.66288
0 8 9 10 13 2.66288
0 8 9 10 14 2.72172
0 8 9 11 12 2.64575
0 8 9 11 13 2.64575
0 8 9 11 14 2.67435
0 8 9 12 13 2.62912
0 8 9 12 14 2.67842
0 8 9 13 14 2.67842
0 8 10 11 12 2.58844
0 8 10 11 13 2.58844
0 8 10 11 14 2.66231
0 8 10 12 13 2.64575
0 8 10 12 14 2.65417
0 8 10 13 14 2.65417
0 8 11 12 13 2.53899
0 8 11 12 14 2.60419
0 8 11 13 14 2.60419
0 8 12 13 14 2.62912
0 9 10 11 12 2.66231
0 9 10 11 13 2.66231
0 9 10 11 14 2.75936
0 9 10 12 13 2.66288
0 9 10 12 14 2.72172
0 9 10 13 14 2.72172
0 9 11 12 13 2.68949
0 9 11 12 14 2.72279
0 9 11 13 14 2.72279
0 9 12 13 14 2.70663
0 10 11 12 13 2.58844
0 10 11 12 14 2.66231
0 10 11 13 14 2.66231
0 10 12 13 14 2.65417
0 11 12 13 14 2.65875
1 2 3 4 5 1.41421
1 2 3 4 6 1.41421
1 2 3 4 7 1.41421
1 2 3 4 8 1.41421
1 2 3 4 9 1.41421
1 2 3 4 10 1.41421
1 2 3 4 11 1.41421
1 2 3 4 12 1.41421
1 2 3 4 13 1.41421
1 2 3 4 14 1.41421
1 2 3 5 6 1.73205
1 2 3 5 7 1.73205
1 2 3 5 8 1.41421
1 2 3 5 9 1.73205
1 2 3 5 10 1.41421
1 2 3 5 11 1.73205
1 2 3 5 12 1.73205
1 2 3 5 13 1.73205
1 2 3 5 14 1.41421
1 2 3 6 7 1.85164
1 2 3 6 8 1.73205
1 2 3 6 9 1.90693
1 2 3 6 10 1.41421
1 2 3 6 11 1.90693
1 2 3 6 12 1.90693
1 2 3 6 13 1.90693
1 2 3 6 14 1.73205
1 2 3 7 8 1.62019
1 2 3 7 9 1.85164
1 2 3 7 10 1.41421
1 2 3 7 11 1.85164
1 2 3 7 12 1.85164
1 2 3 7 13 1.85164
1 2 3 7 14 1.62019
1 2 3 8 9 1.73205
1 2 3 8 10 1.41421
1 2 3 8 11 1.73205
1 2 3 8 12 1.73205
1 2 3 8 13 1.73205
1 2 3 8 14 1.62019
1 2 3 9 10 1.41421
1 2 3 9 11 1.90693
1 2 3 9 12 1.90693
1 2 3 9 13 1.90693
1 2 3 9 14 1.73205
1 2 3 10 11 1.41421
1 2 3 10 12 1.41421
1 2 3 10 13 1.41421
1 2 3 10 14 1.41421
1 2 3 11 12 1.90693
1 2 3 11 13 1.90693
1 2 3 11 14 1.73205
1 2 3 12 13 1.90693
1 2 3 12 14 1.73205
1 2 3 13 14 1.73205
1 2 4 5 6 1.41421
1 2 4 5 7 1.62019
1 2 4 5 8 1.73205
1 2 4 5 9 1.62019
1 2 4 5 10 1.73205
1 2 4 5 11 1.41421
1 2 4 5 12 1.73205
1 2 4 5 13 1.73205
1 2 4 5 14 1.73205
1 2 4 6 7 1.41421
1 2 4 6 8 1.62019
1 2 4 6 9 1.62019
1 2 4 6 10 1.62019
1 2 4 6 11 1.41421
1 2 4 6 12 1.62019
1 2 4 6 13 1.62019
1 2 4 6 14 1.62019
1 2 4 7 8 1.62019
1 2 4 7 9 1.41421
1 2 4 7 10 1.62019
1 2 4 7 11 1.41421
1 2 4 7 12 1.62019
1 2 4 7 13 1.62019
1 2 4 7 14 1.62019
1 2 4 8 9 1.73205
1 2 4 8 10 1.81265
1 2 4 8 11 1.41421
1 2 4 8 12 1.81265
1 2 4 8 13 1.81265
1 2 4 8 14 1.81265
1 2 4 9 10 1.73205
1 2 4 9 11 1.41421
1 2 4 9 12 1.73205
1 2 4 9 13 1.73205
1 2 4 9 14 1.73205
1 2 4 10 11 1.41421
1 2 4 10 12 1.81265
1 2 4 10 13 1.81265
1 2 4 10 14 1.81265
1 2 4 11 12 1.41421
1 2 4 11 13 1.41421
1 2 4 11 14 1.41421
1 2 4 12 13 1.81265
1 2 4 12 14 1.81265
1 2 4 13 14 1.81265
1 2 5 6 7 1.73205
1 2 5 6 8 1.41421
1 2 5 6 9 1.73205
1 2 5 6 10 1.41421
1 2 5 6 11 1.73205
1 2 5 6 12 1.73205
1 2 5 6 13 1.73205
1 2 5 6 14 1.41421
1 2 5 7 8 1.62019
1 2 5 7 9 1.73205
1 2 5 7 10 1.62019
1 2 5 7 11 1.73205
1 2 5 7 12 1.73205
1 2 5 7 13 1.73205
1 2 5 7 14 1.62019
1 2 5 8 9 1.62019
1 2 5 8 10 1.73205
1 2 5 8 11 1.41421
1 2 5 8 12 1.73205
1 2 5 8 13 1.73205
1 2 5 8 14 1.73205
1 2 5 9 10 1.62019
1 2 5 9 11 1.73205
1 2 5 9 12 1.73205
1 2 5 9 13 1.73205
1 2 5 9 14 1.62019
1 2 5 10 11 1
1 2 5 10 12 1.73205
1 2 5 10 13 1.73205
1 2 5 10 14 1.73205
1 2 5 11 12 1.73205
1 2 5 11 13 1.73205
1 2 5 11 14 1.41421
1 2 5 12 13 1.73205
1 2 5 12 14 1.73205
1 2 5 13 14 1.73205
1 2 6 7 8 1.62019
1 2 6 7 9 1.85164
1 2 6 7 10 1
1 2 6 7 11 1.85164
1 2 6 7 12 1.85164
1 2 6 7 13 1.85164
1 2 6 7 14 1.62019
1 2 6 8 9 2
1 2 6 8 10 1.73205
1 2 6 8 11 1.81265
1 2 6 8 12 2
1 2 6 8 13 2
1 2 6 8 14 1.81265
1 2 6 9 10 1.73205
1 2 6 9 11 1.93309
1 2 6 9 12 1.96214
1 2 6 9 13 1.96214
1 2 6 9 14 2
1 2 6 10 11 1.62019
1 2 6 10 12 1.73205
1 2 6 10 13 1.73205
1 2 6 10 14 1.73205
1 2 6 11 12 1.93309
1 2 6 11 13 1.93309
1 2 6 11 14 1.81265
1 2 6 12 13 1.96214
1 2 6 12 14 2
1 2 6 13 14 2
1 2 7 8 9 1.62019
1 2 7 8 10 1.62019
1 2 7 8 11 1.62019
1 2 7 8 12 1.62019
1 2 7 8 13 1.62019
1 2 7 8 14 1.62019
1 2 7 9 10 1.41421
1 2 7 9 11 1.85164
1 2 7 9 12 1.85164
1 2 7 9 13 1.85164
1 2 7 9 14 1.62019
1 2 7 10 11 1
1 2 7 10 12 1.62019
1 2 7 10 13 1.62019
1 2 7 10 14 1.62019
1 2 7 11 12 1.85164
1 2 7 11 13 1.85164
1 2 7 11 14 1.62019
1 2 7 12 13 1.85164
1 2 7 12 14 1.62019
1 2 7 13 14 1.62019
1 2 8 9 10 1.81265
1 2 8 9 11 1.81265
1 2 8 9 12 2
1 2 8 9 13 2
1 2 8 9 14 2
1 2 8 10 11 1.62019
1 2 8 10 12 2
1 2 8 10 13 2
1 2 8 10 14 2
1 2 8 11 12 1.81265
1 2 8 11 13 1.81265
1 2 8 11 14 1.73205
1 2 8 12 13 2
1 2 8 12 14 2
1 2 8 13 14 2
1 2 9 10 11 1.62019
1 2 9 10 12 1.81265
1 2 9 10 13 1.81265
1 2 9 10 14 1.81265
1 2 9 11 12 1.93309
1 2 9 11 13 1.93309
1 2 9 11 14 1.81265
1 2 9 12 13 1.96769
1 2 9 12 14 2
1 2 9 13 14 2
1 2 10 11 12 1.62019
1 2 10 11 13 1.62019
1 2 10 11 14 1.62019
1 2 10 12 13 2
1 2 10 12 14 2
1 2 10 13 14 2
1 2 11 12 13 1.93309
1 2 11 12 14 1.81265
1 2 11 13 14 1.81265
1 2 12 13 14 2
1 3 4 5 6 1.41421
1 3 4 5 7 1.41421
1 3 4 5 8 1.41421
1 3 4 5 9 1.41421
1 3 4 5 10 1.41421
1 3 4 5 11 1.41421
1 3 4 5 12 1.41421
1 3 4 5 13 1.41421
1 3 4 5 14 1.41421
1 3 4 6 7 1.41421
1 3 4 6 8 1.41421
1 3 4 6 9 1.41421
1 3 4 6 10 1.41421
1 3 4 6 11 1.41421
1 3 4 6 12 1.41421
1 3 4 6 13 1.41421
1 3 4 6 14 1.41421
1 3 4 7 8 1.41421
1 3 4 7 9 1.41421
1 3 4 7 10 1.41421
1 3 4 7 11 1.41421
1 3 4 7 12 1.41421
1 3 4 7 13 1.41421
1 3 4 7 14 1.41421
1 3 4 8 9 1.41421
1 3 4 8 10 1.41421
1 3 4 8 11 1.41421
1 3 4 8 12 1.41421
1 3 4 8 13 1.41421
1 3 4 8 14 1.41421
1 3 4 9 10 1.41421
1 3 4 9 11 1.41421
1 3 4 9 12 1.41421
1 3 4 9 13 1.41421
1 3 4 9 14 1.41421
1 3 4 10 11 1.41421
1 3 4 10 12 1.41421
1 3 4 10 13 1.41421
1 3 4 10 14 1.41421
1 3 4 11 12 1.41421
1 3 4 11 13 1.41421
1 3 4 11 14 1.41421
1 3 4 12 13 1.41421
1 3 4 12 14 1.41421
1 3 4 13 14 1.41421
1 3 5 6 7 1.73205
1 3 5 6 8 1.41421
1 3 5 6 9 1.73205
1 3 5 6 10 1
1 3 5 6 11 1.73205
1 3 5 6 12 1.73205
1 3 5 6 13 1.73205
1 3 5 6 14 1.41421
1 3 5 7 8 1.41421
1 3 5 7 9 1.73205
1 3 5 7 10 1.41421
1 3 5 7 11 1.73205
1 3 5 7 12 1.73205
1 3 5 7 13 1.73205
1 3 5 7 14 1.41421
1 3 5 8 9 1.41421
1 3 5 8 10 1.41421
1 3 5 8 11 1.41421
1 3 5 8 12 1.41421
1 3 5 8 13 1.41421
1 3 5 8 14 1.41421
1 3 5 9 10 1
1 3 5 9 11 1.73205
1 3 5 9 12 1.73205
1 3 5 9 13 1.73205
1 3 5 9 14 1.41421
1 3 5 10 11 1
1 3 5 10 12 1.41421
1 3 5 10 13 1.41421
1 3 5 10 14 1.41421
1 3 5 11 12 1.73205
1 3 5 11 13 1.73205
1 3 5 11 14 1.41421
1 3 5 12 13 1.73205
1 3 5 12 14 1.41421
1 3 5 13 14 1.41421
1 3 6 7 8 1.73205
1 3 6 7 9 1.90693
1 3 6 7 10 1.41421
1 3 6 7 11 1.90693
1 3 6 7 12 1.90693
1 3 6 7 13 1.90693
1 3 6 7 14 1.73205
1 3 6 8 9 1.90693
1 3 6 8 10 1.73205
1 3 6 8 11 1.90693
1 3 6 8 12 1.90693
1 3 6 8 13 1.90693
1 3 6 8 14 1.85164
1 3 6 9 10 1.73205
1 3 6 9 11 2
1 3 6 9 12 2
1 3 6 9 13 2
1 3 6 9 14 1.90693
1 3 6 10 11 1.73205
1 3 6 10 12 1.73205
1 3 6 10 13 1.73205
1 3 6 10 14 1.73205
1 3 6 11 12 2
1 3 6 11 13 2
1 3 6 11 14 1.90693
1 3 6 12 13 2
1 3 6 12 14 1.90693
1 3 6 13 14 1.90693
1 3 7 8 9 1.73205
1 3 7 8 10 1.41421
1 3 7 8 11 1.73205
1 3 7 8 12 1.73205
1 3 7 8 13 1.73205
1 3 7 8 14 1.62019
1 3 7 9 10 1.41421
1 3 7 9 11 1.90693
1 3 7 9 12 1.90693
1 3 7 9 13 1.90693
1 3 7 9 14 1.73205
1 3 7 10 11 1.41421
1 3 7 10 12 1.41421
1 3 7 10 13 1.41421
1 3 7 10 14 1.41421
1 3 7 11 12 1.90693
1 3 7 11 13 1.90693
1 3 7 11 14 1.73205
1 3 7 12 13 1.90693
1 3 7 12 14 1.73205
1 3 7 13 14 1.73205
1 3 8 9 10 1.73205
1 3 8 9 11 1.90693
1 3 8 9 12 1.90693
1 3 8 9 13 1.90693
1 3 8 9 14 1.85164
1 3 8 10 11 1.73205
1 3 8 10 12 1.73205
1 3 8 10 13 1.73205
1 3 8 10 14 1.73205
1 3 8 11 12 1.90693
1 3 8 11 13 1.90693
1 3 8 11 14 1.85164
1 3 8 12 13 1.90693
1 3 8 12 14 1.85164
1 3 8 13 14 1.85164
1 3 9 10 11 1.73205
1 3 9 10 12 1.73205
1 3 9 10 13 1.73205
1 3 9 10 14 1.73205
1 3 9 11 12 2
1 3 9 11 13 2
1 3 9 11 14 1.90693
1 3 9 12 13 2
1 3 9 12 14 1.90693
1 3 9 13 14 1.90693
1 3 10 11 12 1.73205
1 3 10 11 13 1.73205
1 3 10 11 14 1.73205
1 3 10 12 13 1.73205
1 3 10 12 14 1.73205
1 3 10 13 14 1.73205
1 3 11 12 13 2
1 3 11 12 14 1.90693
1 3 11 13 14 1.90693
1 3 12 13 14 1.90693
1 4 5 6 7 1.41421
1 4 5 6 8 1.73205
1 4 5 6 9 1.73205
1 4 5 6 10 1.73205
1 4 5 6 11 1.41421
1 4 5 6 12 1.73205
1 4 5 6 13 1.73205
1 4 5 6 14 1.73205
1 4 5 7 8 1.73205
1 4 5 7 9 1.62019
1 4 5 7 10 1.73205
1 4 5 7 11 1.41421
1 4 5 7 12 1.73205
1 4 5 7 13 1.73205
1 4 5 7 14 1.73205
1 4 5 8 9 1.85164
1 4 5 8 10 1.90693
1 4 5 8 11 1.41421
1 4 5 8 12 1.90693
1 4 5 8 13 1.90693
1 4 5 8 14 1.90693
1 4 5 9 10 1.85164
1 4 5 9 11 1.41421
1 4 5 9 12 1.85164
1 4 5 9 13 1.85164
1 4 5 9 14 1.85164
1 4 5 10 11 1.41421
1 4 5 10 12 1.90693
1 4 5 10 13 1.90693
1 4 5 10 14 1.90693
1 4 5 11 12 1.41421
1 4 5 11 13 1.41421
1 4 5 11 14 1.41421
1 4 5 12 13 1.90693
1 4 5 12 14 1.90693
1 4 5 13 14 1.90693
1 4 6 7 8 1.62019
1 4 6 7 9 1.62019
1 4 6 7 10 1.62019
1 4 6 7 11 1.41421
1 4 6 7 12 1.62019
1 4 6 7 13 1.62019
1 4 6 7 14 1.62019
1 4 6 8 9 2.13664
1 4 6 8 10 2.13664
1 4 6 8 11 2
1 4 6 8 12 2.13664
1 4 6 8 13 2.13664
1 4 6 8 14 2.13664
1 4 6 9 10 2.13664
1 4 6 9 11 2
1 4 6 9 12 2.13664
1 4 6 9 13 2.13664
1 4 6 9 14 2.13664
1 4 6 10 11 2
1 4 6 10 12 2.13664
1 4 6 10 13 2.13664
1 4 6 10 14 2.13664
1 4 6 11 12 2
1 4 6 11 13 2
1 4 6 11 14 2
1 4 6 12 13 2.13664
1 4 6 12 14 2.13664
1 4 6 13 14 2.13664
1 4 7 8 9 1.73205
1 4 7 8 10 1.81265
1 4 7 8 11 1.41421
1 4 7 8 12 1.81265
1 4 7 8 13 1.81265
1 4 7 8 14 1.81265
1 4 7 9 10 1.73205
1 4 7 9 11 1.41421
1 4 7 9 12 1.73205
1 4 7 9 13 1.73205
1 4 7 9 14 1.73205
1 4 7 10 11 1.41421
1 4 7 10 12 1.81265
1 4 7 10 13 1.81265
1 4 7 10 14 1.81265
1 4 7 11 12 1.41421
1 4 7 11 13 1.41421
1 4 7 11 14 1.41421
1 4 7 12 13 1.81265
1 4 7 12 14 1.81265
1 4 7 13 14 1.81265
1 4 8 9 10 2.16025
1 4 8 9 11 2
1 4 8 9 12 2.16025
1 4 8 9 13 2.16025
1 4 8 9 14 2.16025
1 4 8 10 11 2
1 4 8 10 12 2.19089
1 4 8 10 13 2.19089
1 4 8 10 14 2.19089
1 4 8 11 12 2
1 4 8 11 13 2
1 4 8 11 14 2
1 4 8 12 13 2.19089
1 4 8 12 14 2.19089
1 4 8 13 14 2.19089
1 4 9 10 11 2
1 4 9 10 12 2.16025
1 4 9 10 13 2.16025
1 4 9 10 14 2.16025
1 4 9 11 12 2
1 4 9 11 13 2
1 4 9 11 14 2
1 4 9 12 13 2.16025
1 4 9 12 14 2.16025
1 4 9 13 14 2.16025
1 4 10 11 12 2
1 4 10 11 13 2
1 4 10 11 14 2
1 4 10 12 13 2.19089
1 4 10 12 14 2.19089
1 4 10 13 14 2.19089
1 4 11 12 13 2
1 4 11 12 14 2
1 4 11 13 14 2
1 4 12 13 14 2.19089
1 5 6 7 8 1.41421
1 5 6 7 9 1.73205
1 5 6 7 10 1.41421
1 5 6 7 11 1.73205
1 5 6 7 12 1.73205
1 5 6 7 13 1.73205
1 5 6 7 14 1.41421
1 5 6 8 9 1.73205
1 5 6 8 10 1.73205
1 5 6 8 11 1.41421
1 5 6 8 12 1.73205
1 5 6 8 13 1.73205
1 5 6 8 14 1.73205
1 5 6 9 10 1.73205
1 5 6 9 11 1.73205
1 5 6 9 12 1.73205
1 5 6 9 13 1.73205
1 5 6 9 14 1.73205
1 5 6 10 11 1.41421
1 5 6 10 12 1.73205
1 5 6 10 13 1.73205
1 5 6 10 14 1.73205
1 5 6 11 12 1.73205
1 5 6 11 13 1.73205
1 5 6 11 14 1.41421
1 5 6 12 13 1.73205
1 5 6 12 14 1.73205
1 5 6 13 14 1.73205
1 5 7 8 9 1.62019
1 5 7 8 10 1.73205
1 5 7 8 11 1.41421
1 5 7 8 12 1.73205
1 5 7 8 13 1.73205
1 5 7 8 14 1.73205
1 5 7 9 10 1.62019
1 5 7 9 11 1.73205
1 5 7 9 12 1.73205
1 5 7 9 13 1.73205
1 5 7 9 14 1.62019
1 5 7 10 11 1
1 5 7 10 12 1.73205
1 5 7 10 13 1.73205
1 5 7 10 14 1.73205
1 5 7 11 12 1.73205
1 5 7 11 13 1.73205
1 5 7 11 14 1.41421
1 5 7 12 13 1.73205
1 5 7 12 14 1.73205
1 5 7 13 14 1.73205
1 5 8 9 10 1.85164
1 5 8 9 11 1.41421
1 5 8 9 12 1.85164
1 5 8 9 13 1.85164
1 5 8 9 14 1.85164
1 5 8 10 11 1.41421
1 5 8 10 12 1.90693
1 5 8 10 13 1.90693
1 5 8 10 14 1.90693
1 5 8 11 12 1.41421
1 5 8 11 13 1.41421
1 5 8 11 14 1.41421
1 5 8 12 13 1.90693
1 5 8 12 14 1.90693
1 5 8 13 14 1.90693
1 5 9 10 11 1.41421
1 5 9 10 12 1.85164
1 5 9 10 13 1.85164
1 5 9 10 14 1.85164
1 5 9 11 12 1.73205
1 5 9 11 13 1.73205
1 5 9 11 14 1.41421
1 5 9 12 13 1.85164
1 5 9 12 14 1.85164
1 5 9 13 14 1.85164
1 5 10 11 12 1.41421
1 5 10 11 13 1.41421
1 5 10 11 14 1.41421
1 5 10 12 13 1.90693
1 5 10 12 14 1.90693
1 5 10 13 14 1.90693
1 5 11 12 13 1.73205
1 5 11 12 14 1.41421
1 5 11 13 14 1.41421
1 5 12 13 14 1.90693
1 6 7 8 9 2
1 6 7 8 10 1.73205
1 6 7 8 11 1.81265
1 6 7 8 12 2
1 6 7 8 13 2
1 6 7 8 14 1.81265
1 6 7 9 10 1.73205
1 6 7 9 11 1.93309
1 6 7 9 12 1.96214
1 6 7 9 13 1.96214
1 6 7 9 14 2
1 6 7 10 11 1.62019
1 6 7 10 12 1.73205
1 6 7 10 13 1.73205
1 6 7 10 14 1.73205
1 6 7 11 12 1.93309
1 6 7 11 13 1.93309
1 6 7 11 14 1.81265
1 6 7 12 13 1.96214
1 6 7 12 14 2
1 6 7 13 14 2
1 6 8 9 10 2.23607
1 6 8 9 11 2.19089
1 6 8 9 12 2.28446
1 6 8 9 13 2.28446
1 6 8 9 14 2.26385
1 6 8 10 11 2.13664
1 6 8 10 12 2.23607
1 6 8 10 13 2.23607
1 6 8 10 14 2.23607
1 6 8 11 12 2.19089
1 6 8 11 13 2.19089
1 6 8 11 14 2.16025
1 6 8 12 13 2.28446
1 6 8 12 14 2.26385
1 6 8 13 14 2.26385
1 6 9 10 11 2.13664
1 6 9 10 12 2.23607
1 6 9 10 13 2.23607
1 6 9 10 14 2.23607
1 6 9 11 12 2.23607
1 6 9 11 13 2.23607
1 6 9 11 14 2.19089
1 6 9 12 13 2.44949
1 6 9 12 14 2.28446
1 6 9 13 14 2.28446
1 6 10 11 12 2.13664
1 6 10 11 13 2.13664
1 6 10 11 14 2.13664
1 6 10 12 13 2.23607
1 6 10 12 14 2.23607
1 6 10 13 14 2.23607
1 6 11 12 13 2.23607
1 6 11 12 14 2.19089
1 6 11 13 14 2.19089
1 6 12 13 14 2.28446
1 7 8 9 10 1.81265
1 7 8 9 11 1.81265
1 7 8 9 12 2
1 7 8 9 13 2
1 7 8 9 14 2
1 7 8 10 11 1.62019
1 7 8 10 12 2
1 7 8 10 13 2
1 7 8 10 14 2
1 7 8 11 12 1.81265
1 7 8 11 13 1.81265
1 7 8 11 14 1.73205
1 7 8 12 13 2
1 7 8 12 14 2
1 7 8 13 14 2
1 7 9 10 11 1.62019
1 7 9 10 12 1.81265
1 7 9 10 13 1.81265
1 7 9 10 14 1.81265
1 7 9 11 12 1.93309
1 7 9 11 13 1.93309
1 7 9 11 14 1.81265
1 7 9 12 13 1.96769
1 7 9 12 14 2
1 7 9 13 14 2
1 7 10 11 12 1.62019
1 7 10 11 13 1.62019
1 7 10 11 14 1.62019
1 7 10 12 13 2
1 7 10 12 14 2
1 7 10 13 14 2
1 7 11 12 13 1.93309
1 7 11 12 14 1.81265
1 7 11 13 14 1.81265
1 7 12 13 14 2
1 8 9 10 11 2.13664
1 8 9 10 12 2.26385
1 8 9 10 13 2.26385
1 8 9 10 14 2.26385
1 8 9 11 12 2.19089
1 8 9 11 13 2.19089
1 8 9 11 14 2.16025
1 8 9 12 13 2.3094
1 8 9 12 14 2.3094
1 8 9 13 14 2.3094
1 8 10 11 12 2.13664
1 8 10 11 13 2.13664
1 8 10 11 14 2.13664
1 8 10 12 13 2.28446
1 8 10 12 14 2.28446
1 8 10 13 14 2.28446
1 8 11 12 13 2.19089
1 8 11 12 14 2.16025
1 8 11 13 14 2.16025
1 8 12 13 14 2.3094
1 9 10 11 12 2.13664
1 9 10 11 13 2.13664
1 9 10 11 14 2.13664
1 9 10 12 13 2.26385
1 9 10 12 14 2.26385
1 9 10 13 14 2.26385
1 9 11 12 13 2.23607
1 9 11 12 14 2.19089
1 9 11 13 14 2.19089
1 9 12 13 14 2.3094
1 10 11 12 13 2.13664
1 10 11 12 14 2.13664
1 10 11 13 14 2.13664
1 10 12 13 14 2.28446
1 11 12 13 14 2.19089
2 3 4 5 6 2.16556
2 3 4 5 7 2
2 3 4 5 8 1.85164
2 3 4 5 9 2.16556
2 3 4 5 10 2.07802
2 3 4 5 11 2.16556
2 3 4 5 12 2
2 3 4 5 13 1.90693
2 3 4 5 14 2.13809
2 3 4 6 7 2
2 3 4 6 8 1.93309
2 3 4 6 9 2.23607
2 3 4 6 10 2.13809
2 3 4 6 11 2.23607
2 3 4 6 12 2.0381
2 3 4 6 13 2
2 3 4 6 14 2.18955
2 3 4 7 8 1.62019
2 3 4 7 9 2
2 3 4 7 10 1.85164
2 3 4 7 11 2
2 3 4 7 12 1.81265
2 3 4 7 13 1.73205
2 3 4 7 14 1.93309
2 3 4 8 9 1.93309
2 3 4 8 10 1.93309
2 3 4 8 11 1.93309
2 3 4 8 12 1.73205
2 3 4 8 13 1.62019
2 3 4 8 14 1.93309
2 3 4 9 10 2.13809
2 3 4 9 11 2.23607
2 3 4 9 12 2.0381
2 3 4 9 13 2
2 3 4 9 14 2.18955
2 3 4 10 11 2.13809
2 3 4 10 12 1.93309
2 3 4 10 13 1.85164
2 3 4 10 14 2.13809
2 3 4 11 12 2.0381
2 3 4 11 13 2
2 3 4 11 14 2.18955
2 3 4 12 13 1.81265
2 3 4 12 14 2
2 3 4 13 14 1.93309
2 3 5 6 7 2.04939
2 3 5 6 8 1.85164
2 3 5 6 9 2.19034
2 3 5 6 10 2.07802
2 3 5 6 11 2.19034
2 3 5 6 12 2.04939
2 3 5 6 13 2
2 3 5 6 14 2.16556
2 3 5 7 8 1.62019
2 3 5 7 9 2.04939
2 3 5 7 10 1.85164
2 3 5 7 11 2.04939
2 3 5 7 12 1.93309
2 3 5 7 13 1.90693
2 3 5 7 14 2
2 3 5 8 9 1.85164
2 3 5 8 10 1.85164
2 3 5 8 11 1.85164
2 3 5 8 12 1.62019
2 3 5 8 13 1.41421
2 3 5 8 14 1.85164
2 3 5 9 10 2.07802
2 3 5 9 11 2.19034
2 3 5 9 12 2.04939
2 3 5 9 13 2
2 3 5 9 14 2.16556
2 3 5 10 11 2.07802
2 3 5 10 12 1.85164
2 3 5 10 13 1.73205
2 3 5 10 14 2.07802
2 3 5 11 12 2.04939
2 3 5 11 13 2
2 3 5 11 14 2.16556
2 3 5 12 13 1.90693
2 3 5 12 14 2
2 3 5 13 14 1.90693
2 3 6 7 8 1.62019
2 3 6 7 9 2.08167
2 3 6 7 10 1.85164
2 3 6 7 11 2.08167
2 3 6 7 12 2
2 3 6 7 13 2
2 3 6 7 14 2
2 3 6 8 9 2.02367
2 3 6 8 10 2
2 3 6 8 11 2.02367
2 3 6 8 12 2
2 3 6 8 13 2
2 3 6 8 14 2
2 3 6 9 10 2.16556
2 3 6 9 11 2.326
2 3 6 9 12 2.20605
2 3 6 9 13 2.16025
2 3 6 9 14 2.27837
2 3 6 10 11 2.16556
2 3 6 10 12 2
2 3 6 10 13 1.90693
2 3 6 10 14 2.16556
2 3 6 11 12 2.20605
2 3 6 11 13 2.16025
2 3 6 11 14 2.27837
2 3 6 12 13 2.10639
2 3 6 12 14 2.16025
2 3 6 13 14 2.10639
2 3 7 8 9 1.62019
2 3 7 8 10 1.62019
2 3 7 8 11 1.62019
2 3 7 8 12 1.62019
2 3 7 8 13 1.62019
2 3 7 8 14 1.62019
2 3 7 9 10 1.85164
2 3 7 9 11 2.08167
2 3 7 9 12 2
2 3 7 9 13 2
2 3 7 9 14 2
2 3 7 10 11 1.85164
2 3 7 10 12 1.62019
2 3 7 10 13 1.41421
2 3 7 10 14 1.85164
2 3 7 11 12 2
2 3 7 11 13 2
2 3 7 11 14 2
2 3 7 12 13 1.93309
2 3 7 12 14 2
2 3 7 13 14 1.81265
2 3 8 9 10 2
2 3 8 9 11 2.02367
2 3 8 9 12 2
2 3 8 9 13 2
2 3 8 9 14 2
2 3 8 10 11 2
2 3 8 10 12 1.81265
2 3 8 10 13 1.73205
2 3 8 10 14 2
2 3 8 11 12 2
2 3 8 11 13 2
2 3 8 11 14 2
2 3 8 12 13 1.81265
2 3 8 12 14 2
2 3 8 13 14 1.81265
2 3 9 10 11 2.16556
2 3 9 10 12 2
2 3 9 10 13 1.90693
2 3 9 10 14 2.16556
2 3 9 11 12 2.20605
2 3 9 11 13 2.16025
2 3 9 11 14 2.27837
2 3 9 12 13 2.10639
2 3 9 12 14 2.16025
2 3 9 13 14 2.10639
2 3 10 11 12 2
2 3 10 11 13 1.90693
2 3 10 11 14 2.16556
2 3 10 12 13 1.73205
2 3 10 12 14 2
2 3 10 13 14 1.90693
2 3 11 12 13 2.10639
2 3 11 12 14 2.16025
2 3 11 13 14 2.10639
2 3 12 13 14 2
2 4 5 6 7 2
2 4 5 6 8 2
2 4 5 6 9 2.22985
2 4 5 6 10 2.16556
2 4 5 6 11 2.23607
2 4 5 6 12 2.05751
2 4 5 6 13 2.01187
2 4 5 6 14 2.23607
2 4 5 7 8 1.62019
2 4 5 7 9 2
2 4 5 7 10 1.85164
2 4 5 7 11 2
2 4 5 7 12 1.81265
2 4 5 7 13 1.73205
2 4 5 7 14 1.93309
2 4 5 8 9 2
2 4 5 8 10 2.02367
2 4 5 8 11 1.93309
2 4 5 8 12 2
2 4 5 8 13 2
2 4 5 8 14 2.02367
2 4 5 9 10 2.17626
2 4 5 9 11 2.23607
2 4 5 9 12 2.08167
2 4 5 9 13 2.04495
2 4 5 9 14 2.22985
2 4 5 10 11 2.13809
2 4 5 10 12 2.02367
