1641	2	58	53
1642	2	66	52
1643	2	98	52
1644	2	62	53
1645	2	3	52
1646	2	7	52
1647	2	83	52
1648	2	52	53
1649	2	88	52
1650	2	13	52
1651	2	34	52
1652	2	5	55
1653	2	44	53
1654	2	58	53
1655	2	50	52
1656	2	13	52
1657	2	27	56
1658	2	56	55
1659	2	0	45
1660	2	33	52
1661	2	87	52
1662	2	78	53
1663	2	4	53
1664	2	12	52
1665	2	88	52
1666	2	4	53
1667	2	35	53
1668	2	10	52
1669	2	25	51
1670	2	89	53
1671	2	68	53
1672	2	55	52
1673	2	34	52
1674	2	52	53
1675	2	29	52
1676	2	34	52
1677	2	96	53
1678	2	34	52
1679	2	96	53
1680	2	76	53
1681	2	16	48
1682	2	20	53
1683	2	34	52
1684	2	87	52
1685	2	62	53
1686	2	27	56
1687	2	34	52
1688	2	33	52
1689	2	45	52
1690	2	21	46
1691	2	42	52
1692	2	42	52
1693	2	51	56
1694	2	27	56
1695	2	43	53
1696	2	33	52
1697	2	42	52
1698	2	45	52
1699	2	40	53
1700	2	5	55
1701	2	84	53
1702	2	95	52
1703	2	86	52
1704	2	86	52
1705	2	47	52
1706	2	9	52
1707	2	3	52
1708	2	88	52
1709	2	58	53
1710	2	3	52
1711	2	38	52
1712	2	10	52
1713	2	89	53
1714	2	19	53
1715	2	4	53
1716	2	17	52
1717	2	4	53
1718	2	31	52
1719	2	50	52
1720	2	30	52
1721	2	33	52
1722	2	92	53
1723	2	58	53
1724	2	7	52
1725	2	55	52
1726	2	92	53
1727	2	17	52
1728	2	78	53
1729	2	24	52
1730	2	3	52
1731	2	20	53
1732	2	60	52
1733	2	35	53
1734	2	94	53
1735	2	40	53
1736	2	59	53
1737	2	58	53
1738	2	35	53
1739	2	39	52
1740	2	78	53
1741	2	69	52
1742	2	44	53
1743	2	34	52
1744	2	40	53
1745	2	78	53
1746	2	76	53
1747	2	84	53
1748	2	78	53
1749	2	81	52
1750	2	82	52
1751	2	93	52
1752	2	45	52
1753	2	94	53
1754	2	15	52
1755	2	1	52
1756	2	39	52
1757	2	89	53
1758	2	4	53
1759	2	25	51
1760	2	21	46
1761	2	76	53
1762	2	88	52
1763	2	9	52
1764	2	29	52
1765	2	65	52
1766	2	10	52
1767	2	47	52
1768	2	12	52
1769	2	43	53
1770	2	94	53
1771	2	62	53
1772	2	92	53
1773	2	1	52
1774	2	16	48
1775	2	28	53
1776	2	7	52
1777	2	32	52
1778	2	85	53
1779	2	47	52
1780	2	64	53
1781	2	78	53
1782	2	13	52
1783	2	29	52
1784	2	88	52
1785	2	61	53
1786	2	81	52
1787	2	95	52
1788	2	94	53
1789	2	13	52
1790	2	66	52
1791	2	70	53
1792	2	17	52
1793	2	29	52
1794	2	30	52
1795	2	34	52
1796	2	15	52
1797	2	56	55
1798	2	13	52
1799	2	24	52
1800	2	4	53
1801	2	94	53
1802	2	26	52
1803	2	0	45
1804	2	82	52
1805	2	2	53
1806	2	15	52
1807	2	85	53
1808	2	36	52
1809	2	24	52
1810	2	27	56
1811	2	86	52
1812	2	55	52
1813	2	94	53
1814	2	91	53
1815	2	13	52
1816	2	26	52
1817	2	81	52
1818	2	79	53
1819	2	84	53
1820	2	57	53
1821	2	36	52
1822	2	86	52
1823	2	13	52
1824	2	57	53
1825	2	82	52
1826	2	29	52
1827	2	13	52
1828	2	13	52
1829	2	35	53
1830	2	12	52
1831	2	85	53
1832	2	97	52
1833	2	16	48
1834	2	4	53
1835	2	40	53
1836	2	41	52
1837	2	33	52
1838	2	59	53
1839	2	27	56
1840	2	68	53
1841	2	37	52
1842	2	84	53
1843	2	39	52
1844	2	67	52
1845	2	35	53
1846	2	34	52
1847	2	14	52
1848	2	5	55
1849	2	43	53
1850	2	72	53
1851	2	35	53
1852	2	61	53
1853	2	95	52
1854	2	59	53
1855	2	86	52
1856	2	38	52
1857	2	13	52
1858	2	27	56
1859	2	86	52
1860	2	58	53
1861	2	86	52
1862	2	92	53
1863	2	93	52
1864	2	24	52
1865	2	83	52
1866	2	38	52
1867	2	69	52
1868	2	57	53
1869	2	35	53
1870	2	3	52
1871	2	20	53
1872	2	58	53
1873	2	42	52
1874	2	66	52
1875	2	68	53
1876	2	24	52
1877	2	33	52
1878	2	12	52
1879	2	35	53
1880	2	5	55
1881	2	34	52
1882	2	54	53
1883	2	96	53
1884	2	57	53
1885	2	23	53
1886	2	29	52
1887	2	73	56
1888	2	54	53
1889	2	3	52
1890	2	58	53
1891	2	13	52
1892	2	15	52
1893	2	34	52
1894	2	27	56
1895	2	48	52
1896	2	75	52
1897	2	4	53
1898	2	70	53
1899	2	83	52
1900	2	50	52
1901	2	35	53
1902	2	6	55
1903	2	48	52
1904	2	89	53
1905	2	59	53
1906	2	17	52
1907	2	25	51
1908	2	80	52
1909	2	89	53
1910	2	56	55
1911	2	34	52
1912	2	35	53
1913	2	94	53
1914	2	28	53
1915	2	20	53
1916	2	67	52
1917	2	17	52
1918	2	35	53
1919	2	96	53
1920	2	44	53
1921	2	94	53
1922	2	8	52
1923	2	86	52
1924	2	72	53
1925	2	80	52
1926	2	17	52
1927	2	51	56
1928	2	58	53
1929	2	34	52
1930	2	1	52
1931	2	16	48
1932	2	38	52
1933	2	35	53
1934	2	35	53
1935	2	92	53
1936	2	73	56
1937	2	81	52
1938	2	39	52
1939	2	17	52
1940	2	37	52
1941	2	70	53
1942	2	43	53
1943	2	89	53
1944	2	79	53
1945	2	15	52
1946	2	12	52
1947	2	27	56
1948	2	35	53
1949	2	35	53
1950	2	50	52
1951	2	31	52
1952	2	43	53
1953	2	57	53
1954	2	32	52
1955	2	10	52
1956	2	76	53
1957	2	34	52
1958	2	90	52
1959	2	10	52
1960	2	60	52
1961	2	87	52
1962	2	35	53
1963	2	36	52
1964	2	34	52
1965	2	35	53
1966	2	90	52
1967	2	56	55
1968	2	43	53
1969	2	48	52
1970	2	76	53
1971	2	31	52
1972	2	78	53
1973	2	29	52
1974	2	4	53
1975	2	4	53
1976	2	42	52
1977	2	35	53
1978	2	34	52
1979	2	86	52
1980	2	7	52
1981	2	20	53
1982	2	4	53
1983	2	86	52
1984	2	33	52
1985	2	13	52
1986	2	9	52
1987	2	91	53
1988	2	65	52
1989	2	25	51
1990	2	82	52
1991	2	8	52
1992	2	45	52
1993	2	9	52
1994	2	81	52
1995	2	17	52
1996	2	68	53
1997	2	56	55
1998	2	31	52
1999	2	54	53
2000	2	4	53
2001	2	55	52
2002	2	4	53
2003	2	62	53
2004	2	0	45
2005	2	21	46
2006	2	35	53
2007	2	78	53
2008	2	2	53
2009	2	4	53
2010	2	54	53
2011	2	41	52
2012	2	29	52
2013	2	23	53
2014	2	68	53
2015	2	65	52
2016	2	45	52
2017	2	28	53
2018	2	67	52
2019	2	53	52
2020	2	11	51
2021	2	39	52
2022	2	73	56
2023	2	35	53
2024	2	22	52
2025	2	12	52
2026	2	38	52
2027	2	5	55
2028	2	23	53
2029	2	83	52
2030	2	51	56
2031	2	2	53
2032	2	83	52
2033	2	57	53
2034	2	43	53
2035	2	69	52
2036	2	80	52
2037	2	13	52
2038	2	5	55
2039	2	19	53
2040	2	44	53
2041	2	51	56
2042	2	25	51
2043	2	10	52
2044	2	67	52
2045	2	35	53
2046	2	92	53
2047	2	57	53
2048	2	39	52
2049	2	84	53
2050	2	46	53
2051	2	83	52
2052	2	78	53
2053	2	2	53
2054	2	17	52
2055	2	39	52
2056	2	81	52
2057	2	87	52
2058	2	14	52
2059	2	65	52
2060	2	54	53
2061	2	68	53
2062	2	18	52
2063	2	12	52
2064	2	35	53
2065	2	70	53
2066	2	52	53
2067	2	13	52
2068	2	67	52
2069	2	93	52
2070	2	11	51
2071	2	29	52
2072	2	0	45
2073	2	27	56
2074	2	27	56
2075	2	35	53
2076	2	62	53
2077	2	45	52
2078	2	23	53
2079	2	35	53
2080	2	38	52
2081	2	46	53
2082	2	35	53
2083	2	60	52
2084	2	90	52
2085	2	75	52
2086	2	34	52
2087	2	59	53
2088	2	17	52
2089	2	78	53
2090	2	69	52
2091	2	30	52
2092	2	19	53
2093	2	29	52
2094	2	4	53
2095	2	22	52
2096	2	86	52
2097	2	57	53
2098	2	14	52
2099	2	24	52
2100	2	52	53
2101	2	41	52
2102	2	35	53
2103	2	10	52
2104	2	7	52
2105	2	35	53
2106	2	18	52
2107	2	20	53
2108	2	40	53
2109	2	36	52
2110	2	57	53
2111	2	73	56
2112	2	13	52
2113	2	12	52
2114	2	88	52
2115	2	35	53
2116	2	34	52
2117	2	42	52
2118	2	30	52
2119	2	13	52
2120	2	86	52
2121	2	34	52
2122	2	19	53
2123	2	0	45
2124	2	35	53
2125	2	50	52
2126	2	86	52
2127	2	77	52
2128	2	18	52
2129	2	4	53
2130	2	92	53
2131	2	15	52
2132	2	7	52
2133	2	96	53
2134	2	29	52
2135	2	13	52
2136	2	69	52
2137	2	20	53
2138	2	47	52
2139	2	73	56
2140	2	29	52
2141	2	19	53
2142	2	97	52
2143	2	34	52
2144	2	15	52
2145	2	47	52
2146	2	91	53
2147	2	67	52
2148	2	39	52
2149	2	40	53
2150	2	42	52
2151	2	58	53
2152	2	0	45
2153	2	71	52
2154	2	13	52
2155	2	96	53
2156	2	61	53
2157	2	60	52
2158	2	6	55
2159	2	54	53
2160	2	38	52
2161	2	66	52
2162	2	10	52
2163	2	63	52
2164	2	0	45
2165	2	32	52
2166	2	42	52
2167	2	88	52
2168	2	21	46
2169	2	17	52
2170	2	57	53
2171	2	73	56
2172	2	96	53
2173	2	92	53
2174	2	78	53
2175	2	4	53
2176	2	6	55
2177	2	68	53
2178	2	74	53
2179	2	1	52
2180	2	43	53
2181	2	58	53
2182	2	93	52
2183	2	12	52
2184	2	37	52
2185	2	63	52
2186	2	40	53
2187	2	35	53
2188	2	21	46
2189	2	5	55
2190	2	59	53
2191	2	52	53
2192	2	52	53
2193	2	96	53
2194	2	39	52
2195	2	27	56
2196	2	48	52
2197	2	32	52
2198	2	50	52
2199	2	62	53
2200	2	21	46
2201	2	1	52
2202	2	35	53
2203	2	34	52
2204	2	20	53
2205	2	96	53
2206	2	51	56
2207	2	64	53
2208	2	13	52
2209	2	94	53
2210	2	46	53
2211	2	30	52
2212	2	95	52
2213	2	8	52
2214	2	34	52
2215	2	56	55
2216	2	12	52
2217	2	60	52
2218	2	75	52
2219	2	34	52
2220	2	76	53
2221	2	12	52
2222	2	82	52
2223	2	78	53
2224	2	2	53
2225	2	5	55
2226	2	34	52
2227	2	24	52
2228	2	9	52
2229	2	90	52
2230	2	92	53
2231	2	55	52
2232	2	6	55
2233	2	13	52
2234	2	81	52
2235	2	65	52
2236	2	94	53
2237	2	58	53
2238	2	3	52
2239	2	79	53
2240	2	3	52
2241	2	4	53
2242	2	20	53
2243	2	95	52
2244	2	61	53
2245	2	86	52
2246	2	43	53
2247	2	20	53
2248	2	35	53
2249	2	89	53
2250	2	54	53
2251	2	1	52
2252	2	34	52
2253	2	9	52
2254	2	95	52
2255	2	80	52
2256	2	4	53
2257	2	25	51
2258	2	69	52
2259	2	2	53
2260	2	9	52
2261	2	1	52
2262	2	39	52
2263	2	31	52
2264	2	40	53
2265	2	44	53
2266	2	34	52
2267	2	57	53
2268	2	14	52
2269	2	3	52
2270	2	89	53
2271	2	2	53
2272	2	73	56
2273	2	13	52
2274	2	67	52
2275	2	13	52
2276	2	16	48
2277	2	82	52
2278	2	85	53
2279	2	58	53
2280	2	21	46
2281	2	40	53
2282	2	35	53
2283	2	20	53
2284	2	40	53
2285	2	66	52
2286	2	24	52
2287	2	77	52
2288	2	12	52
2289	2	29	52
2290	2	35	53
2291	2	33	52
2292	2	22	52
2293	2	45	52
2294	2	15	52
2295	2	11	51
2296	2	97	52
2297	2	48	52
2298	2	67	52
2299	2	87	52
2300	2	47	52
2301	2	62	53
2302	2	81	52
2303	2	67	52
2304	2	58	53
2305	2	43	53
2306	2	29	52
2307	2	61	53
2308	2	80	52
2309	2	60	52
2310	2	34	52
2311	2	34	52
2312	2	8	52
2313	2	15	52
2314	2	6	55
2315	2	33	52
2316	2	47	52
2317	2	35	53
2318	2	50	52
2319	2	18	52
2320	2	42	52
2321	2	39	52
2322	2	21	46
2323	2	13	52
2324	2	45	52
2325	2	39	52
2326	2	56	55
2327	2	42	52
2328	2	46	53
2329	2	20	53
2330	2	29	52
2331	2	91	53
2332	2	46	53
2333	2	65	52
2334	2	76	53
2335	2	88	52
2336	2	58	53
2337	2	3	52
2338	2	11	51
2339	2	73	56
2340	2	35	53
2341	2	97	52
2342	2	83	52
2343	2	65	52
2344	2	74	53
2345	2	57	53
2346	2	15	52
2347	2	35	53
2348	2	82	52
2349	2	55	52
2350	2	34	52
2351	2	94	53
2352	2	35	53
2353	2	5	55
2354	2	61	53
2355	2	90	52
2356	2	57	53
2357	2	39	52
2358	2	44	53
2359	2	63	52
2360	2	11	51
2361	2	15	52
2362	2	88	52
2363	2	40	53
2364	2	53	52
2365	2	65	52
2366	2	13	52
2367	2	31	52
2368	2	95	52
2369	2	63	52
2370	2	1	52
2371	2	17	52
2372	2	26	52
2373	2	57	53
2374	2	86	52
2375	2	97	52
2376	2	98	52
2377	2	29	52
2378	2	57	53
2379	2	8	52
2380	2	72	53
2381	2	82	52
2382	2	26	52
2383	2	41	52
2384	2	41	52
2385	2	68	53
2386	2	48	52
2387	2	28	53
2388	2	15	52
2389	2	1	52
2390	2	24	52
2391	2	20	53
2392	2	35	53
2393	2	11	51
2394	2	24	52
2395	2	61	53
2396	2	34	52
2397	2	35	53
2398	2	51	56
2399	2	15	52
2400	2	58	53
2401	2	22	52
2402	2	85	53
2403	2	94	53
2404	2	84	53
2405	2	52	53
2406	2	87	52
2407	2	42	52
2408	2	34	52
2409	2	81	52
2410	2	7	52
2411	2	35	53
2412	2	4	53
2413	2	20	53
2414	2	35	53
2415	2	75	52
2416	2	34	52
2417	2	62	53
2418	2	12	52
2419	2	33	52
2420	2	94	53
2421	2	72	53
2422	2	35	53
2423	2	95	52
2424	2	47	52
2425	2	55	52
2426	2	17	52
2427	2	66	52
2428	2	35	53
2429	2	35	53
2430	2	21	46
2431	2	20	53
2432	2	49	52
2433	2	61	53
2434	2	2	53
2435	2	78	53
2436	2	75	52
2437	2	36	52
2438	2	62	53
2439	2	58	53
2440	2	82	52
2441	2	20	53
2442	2	57	53
2443	2	82	52
2444	2	25	51
2445	2	7	52
2446	2	20	53
2447	2	35	53
2448	2	95	52
2449	2	89	53
2450	2	17	52
2451	2	23	53
2452	2	34	52
2453	2	9	52
2454	2	41	52
2455	2	9	52
2456	2	65	52
2457	2	61	53
2458	2	61	53
2459	2	73	56
2460	2	2	53
2461	2	34	52
2462	2	34	52
2463	2	17	52
2464	2	94	53
2465	2	9	52
2466	2	33	52
2467	2	62	53
2468	2	83	52
2469	2	52	53
2470	2	40	53
2471	2	96	53
2472	2	68	53
2473	2	56	55
2474	2	12	52
2475	2	58	53
2476	2	58	53
2477	2	35	53
2478	2	34	52
2479	2	29	52
2480	2	49	52
2481	2	58	53
2482	2	3	52
2483	2	48	52
2484	2	28	53
2485	2	88	52
2486	2	95	52
2487	2	52	53
2488	2	35	53
2489	2	38	52
2490	2	72	53
2491	2	0	45
2492	2	12	52
2493	2	80	52
2494	2	48	52
2495	2	39	52
2496	2	44	53
2497	2	11	51
2498	2	49	52
2499	2	13	52
2500	2	66	52
2501	2	35	53
2502	2	94	53
2503	2	42	52
2504	2	22	52
2505	2	4	53
2506	2	73	56
2507	2	94	53
2508	2	87	52
2509	2	79	53
2510	2	27	56
2511	2	29	52
2512	2	34	52
2513	2	61	53
2514	2	56	55
2515	2	43	53
2516	2	5	55
2517	2	20	53
2518	2	52	53
2519	2	8	52
2520	2	54	53
2521	2	42	52
2522	2	32	52
2523	2	26	52
2524	2	89	53
2525	2	36	52
2526	2	83	52
2527	2	55	52
2528	2	41	52
2529	2	70	53
2530	2	17	52
2531	2	35	53
2532	2	57	53
2533	2	36	52
2534	2	0	45
2535	2	58	53
2536	2	20	53
2537	2	43	53
2538	2	28	53
2539	2	35	53
2540	2	45	52
2541	2	77	52
2542	2	30	52
2543	2	54	53
2544	2	76	53
2545	2	73	56
2546	2	35	53
2547	2	69	52
2548	2	3	52
2549	2	52	53
2550	2	64	53
2551	2	34	52
2552	2	62	53
2553	2	4	53
2554	2	41	52
2555	2	15	52
2556	2	28	53
2557	2	68	53
2558	2	7	52
2559	2	15	52
2560	2	28	53
2561	2	38	52
2562	2	92	53
2563	2	60	52
2564	2	52	53
2565	2	34	52
2566	2	13	52
2567	2	8	52
2568	2	47	52
2569	2	34	52
2570	2	7	52
2571	2	6	55
2572	2	58	53
2573	2	34	52
2574	2	56	55
2575	2	54	53
2576	2	47	52
2577	2	17	52
2578	2	48	52
2579	2	59	53
2580	2	89	53
2581	2	7	52
2582	2	82	52
2583	2	59	53
2584	2	34	52
2585	2	10	52
2586	2	70	53
2587	2	17	52
2588	2	35	53
2589	2	57	53
2590	2	17	52
2591	2	3	52
2592	2	34	52
2593	2	61	53
2594	2	54	53
2595	2	51	56
2596	2	25	51
2597	2	12	52
2598	2	39	52
2599	2	81	52
2600	2	96	53
2601	2	28	53
2602	2	14	52
2603	2	51	56
2604	2	85	53
2605	2	66	52
2606	2	34	52
2607	2	35	53
2608	2	95	52
2609	2	24	52
2610	2	85	53
2611	2	61	53
2612	2	2	53
2613	2	88	52
2614	2	58	53
2615	2	8	52
2616	2	77	52
2617	2	43	53
2618	2	44	53
2619	2	54	53
2620	2	40	53
2621	2	23	53
2622	2	69	52
2623	2	91	53
2624	2	23	53
2625	2	86	52
2626	2	56	55
2627	2	83	52
2628	2	23	53
2629	2	34	52
2630	2	58	53
2631	2	22	52
2632	2	79	53
2633	2	4	53
2634	2	5	55
2635	2	60	52
2636	2	21	46
2637	2	88	52
2638	2	20	53
2639	2	53	52
2640	2	34	52
2641	2	98	52
2642	2	43	53
2643	2	21	46
2644	2	44	53
2645	2	49	52
2646	2	54	53
2647	2	34	52
2648	2	7	52
2649	2	23	53
2650	2	34	52
2651	2	34	52
2652	2	49	52
2653	2	79	53
2654	2	47	52
2655	2	3	52
2656	2	44	53
2657	2	17	52
2658	2	50	52
2659	2	17	52
2660	2	57	53
2661	2	31	52
2662	2	13	52
2663	2	0	45
2664	2	82	52
2665	2	7	52
2666	2	82	52
2667	2	29	52
2668	2	57	53
2669	2	38	52
2670	2	0	45
2671	2	20	53
2672	2	58	53
2673	2	35	53
2674	2	88	52
2675	2	36	52
2676	2	4	53
2677	2	91	53
2678	2	29	52
2679	2	27	56
2680	2	26	52
2681	2	35	53
2682	2	5	55
2683	2	4	53
2684	2	73	56
2685	2	20	53
2686	2	62	53
2687	2	47	52
2688	2	39	52
2689	2	28	53
2690	2	43	53
2691	2	12	52
2692	2	34	52
2693	2	26	52
2694	2	31	52
2695	2	34	52
2696	2	70	53
2697	2	13	52
2698	2	85	53
2699	2	30	52
2700	2	29	52
2701	2	60	52
2702	2	98	52
2703	2	34	52
2704	2	82	52
2705	2	75	52
2706	2	33	52
2707	2	7	52
2708	2	24	52
2709	2	57	53
2710	2	96	53
2711	2	34	52
2712	2	41	52
2713	2	57	53
2714	2	97	52
2715	2	13	52
2716	2	78	53
2717	2	10	52
2718	2	34	52
2719	2	96	53
2720	2	34	52
2721	2	13	52
2722	2	34	52
2723	2	58	53
2724	2	58	53
2725	2	29	52
2726	2	35	53
2727	2	43	53
2728	2	64	53
2729	2	37	52
2730	2	85	53
2731	2	55	52
2732	2	52	53
2733	2	4	53
2734	2	60	52
2735	2	43	53
2736	2	35	53
2737	2	40	53
2738	2	13	52
2739	2	2	53
2740	2	46	53
2741	2	74	53
2742	2	4	53
2743	2	33	52
2744	2	10	52
2745	2	67	52
2746	2	0	45
2747	2	73	56
2748	2	62	53
2749	2	48	52
2750	2	32	52
2751	2	71	52
2752	2	34	52
2753	2	8	52
2754	2	8	52
2755	2	13	52
2756	2	58	53
2757	2	4	53
2758	2	3	52
2759	2	27	56
2760	2	29	52
2761	2	7	52
2762	2	35	53
2763	2	54	53
2764	2	13	52
2765	2	85	53
2766	2	34	52
2767	2	61	53
2768	2	36	52
2769	2	17	52
2770	2	31	52
2771	2	70	53
2772	2	17	52
2773	2	15	52
2774	2	28	53
2775	2	39	52
2776	2	35	53
2777	2	34	52
2778	2	22	52
2779	2	34	52
2780	2	33	52
2781	2	4	53
2782	2	93	52
2783	2	94	53
2784	2	70	53
2785	2	43	53
2786	2	38	52
2787	2	35	53
2788	2	21	46
2789	2	2	53
2790	2	35	53
2791	2	22	52
2792	2	78	53
2793	2	50	52
2794	2	90	52
2795	2	23	53
2796	2	86	52
2797	2	70	53
2798	2	86	52
2799	2	57	53
2800	2	15	52
2801	2	15	52
2802	2	53	52
2803	2	0	45
2804	2	67	52
2805	2	39	52
2806	2	5	55
2807	2	59	53
2808	2	58	53
2809	2	33	52
2810	2	1	52
2811	2	40	53
2812	2	34	52
2813	2	29	52
2814	2	39	52
2815	2	35	53
2816	2	48	52
2817	2	61	53
2818	2	96	53
2819	2	12	52
2820	2	98	52
2821	2	50	52
2822	2	33	52
2823	2	36	52
2824	2	62	53
2825	2	96	53
2826	2	79	53
2827	2	75	52
2828	2	39	52
2829	2	35	53
2830	2	35	53
2831	2	97	52
2832	2	9	52
2833	2	8	52
2834	2	62	53
2835	2	48	52
2836	2	4	53
2837	2	60	52
2838	2	84	53
2839	2	62	53
2840	2	45	52
2841	2	82	52
2842	2	9	52
2843	2	31	52
2844	2	4	53
2845	2	81	52
2846	2	11	51
2847	2	19	53
2848	2	7	52
2849	2	29	52
2850	2	7	52
2851	2	13	52
2852	2	15	52
2853	2	63	52
2854	2	41	52
2855	2	12	52
2856	2	40	53
2857	2	13	52
2858	2	18	52
2859	2	0	45
2860	2	8	52
2861	2	43	53
2862	2	40	53
2863	2	96	53
2864	2	32	52
2865	2	47	52
2866	2	43	53
2867	2	79	53
2868	2	47	52
2869	2	51	56
2870	2	18	52
2871	2	63	52
2872	2	4	53
2873	2	46	53
2874	2	48	52
2875	2	12	52
2876	2	78	53
2877	2	89	53
2878	2	35	53
2879	2	34	52
2880	2	87	52
2881	2	42	52
2882	2	0	45
2883	2	14	52
2884	2	32	52
2885	2	33	52
2886	2	85	53
2887	2	0	45
2888	2	32	52
2889	2	38	52
2890	2	89	53
2891	2	80	52
2892	2	62	53
2893	2	34	52
2894	2	47	52
2895	2	57	53
2896	2	60	52
2897	2	22	52
2898	2	70	53
2899	2	13	52
2900	2	66	52
2901	2	66	52
2902	2	34	52
2903	2	39	52
2904	2	4	53
2905	2	34	52
2906	2	80	52
2907	2	57	53
2908	2	67	52
2909	2	94	53
2910	2	18	52
2911	2	87	52
2912	2	35	53
2913	2	70	53
2914	2	58	53
2915	2	71	52
2916	2	16	48
2917	2	62	53
2918	2	27	56
2919	2	85	53
2920	2	6	55
2921	2	94	53
2922	2	82	52
2923	2	20	53
2924	2	15	52
2925	2	81	52
2926	2	1	52
2927	2	93	52
2928	2	8	52
2929	2	4	53
2930	2	69	52
2931	2	60	52
2932	2	3	52
2933	2	14	52
2934	2	36	52
2935	2	29	52
2936	2	35	53
2937	2	50	52
2938	2	40	53
2939	2	36	52
2940	2	13	52
2941	2	64	53
2942	2	38	52
2943	2	33	52
2944	2	58	53
2945	2	60	52
2946	2	17	52
2947	2	7	52
2948	2	92	53
2949	2	66	52
2950	2	34	52
2951	2	6	55
2952	2	32	52
2953	2	33	52
2954	2	35	53
2955	2	37	52
2956	2	57	53
2957	2	39	52
2958	2	84	53
2959	2	75	52
2960	2	23	53
2961	2	43	53
2962	2	94	53
2963	2	17	52
2964	2	79	53
2965	2	92	53
2966	2	0	45
2967	2	61	53
2968	2	94	53
2969	2	84	53
2970	2	28	53
2971	2	64	53
2972	2	50	52
2973	2	70	53
2974	2	23	53
2975	2	60	52
2976	2	62	53
2977	2	58	53
2978	2	58	53
2979	2	34	52
2980	2	6	55
2981	2	25	51
2982	2	4	53
2983	2	58	53
2984	2	22	52
2985	2	13	52
2986	2	4	53
2987	2	15	52
2988	2	57	53
2989	2	10	52
2990	2	19	53
2991	2	29	52
2992	2	73	56
2993	2	57	53
2994	2	96	53
2995	2	59	53
2996	2	56	55
2997	2	63	52
2998	2	12	52
2999	2	73	56
